TIC ID,TOI,Period (days),Duration (hours),Depth (mmag),Planet SNR,Sectors,label
251852984,323.01,2.77239154333576,1.82233689252042,6.405178,9.44852,"2,29,69",transit
156002449,324.01,5.284869067171,4.77254942728362,30.027148,59.74587,"2,29,69",transit
66413476,325.01,4.36907,1.308,4.318952,20.0,"2,3,29",transit
144336525,326.01,0.2473249751755886,0.9139370346688058,2.363121,18.439947,"2,28,29",transit
206669860,327.01,10.0550763889805,3.3888241436001,14.325614,16.19822,"2,28,68",transit
139357541,328.01,4.47816033405173,1.57744263730935,4.72217,12.593698,"28,68,69",transit
169765334,329.01,5.70428581412041,4.06126395877574,1.022144,16.090202,"29,42,69,70",transit
27966179,330.01,4.27946689459111,2.46413393485057,18.628664,62.723557,"2,29,69",transit
262531275,331.01,2.4843369,1.154,4.842308,12.0,"2,3,29,30",false_positive
139285832,332.01,0.77685,1.43,0.901535,15.0,"1,2,28",transit
224245334,333.01,3.78523282768119,3.53982975332825,1.454644,12.746865,"29,69",transit
233964642,334.01,17.9160113,1.889,10.808928,139.0,"1,2,3,28,29,30,68,69",transit
41865539,335.01,1.26092,2.718,5.252382,12.0,2,false_positive
55452495,336.01,17.7082945,3.449,2.544688,67.0,"1,2,3,4,5,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66",false_positive
155986102,337.01,6.87168,3.16,43.472209,26.0,2,false_positive
116156517,338.01,5.36777,4.271,7.24426,18.0,"2,29",transit
69838258,339.01,6.73069,3.503,16.102705,61.0,2,false_positive
80439101,340.01,14.849971681312,5.98881652102068,59.765635,12.111504,"2,29,69",transit
33911302,341.01,1.81383,1.113,14.394141,22.0,2,transit
415969574,342.01,10.45776,3.148,9.567455,21.0,2,false_positive
66497310,343.01,1.75631157644984,1.85436827803182,3.781625,17.089302,"2,29,69",transit
13023378,344.01,6.06721865125346,3.08034381469386,8.139137,52.88886,"2,29,69",transit
308208458,345.01,11.2237372087197,3.37193019708916,12.306148,18.012915,"2,29,69",transit
118327533,346.01,16.56308,2.317,15.318724,20.49329,"2,29,69",transit
224271611,347.01,4.040002958951882,1.0528611341505083,1.714108,10.2358885,"2,29,69",transit
70785910,348.01,0.494793787881867,0.944903841930711,3.167976,19.91589,"2,29,69",transit
382474101,349.01,2.6520851,3.853406191770992,11.648671,115.518875,"2,29,69",false_positive
199731190,350.01,2.5130547,1.796,5.496859,32.0,"2,3,29",transit
228381868,351.01,3.46549525168069,4.16125584917831,6.407549,26.937891,"29,69",transit
47423120,352.01,11.6235,2.783,49.660444,230.0,2,transit
100099031,353.01,1.29799210095923,2.52988760727828,11.85082,25.92455,"29,30,69",transit
100097716,354.01,3.0002084,1.7,9.317482,21.0,"2,3,29,30",transit
183593642,355.01,1.03725865930056,0.98023994226424,1.192537,16.926153,"2,3,29,30,69",transit
369336146,356.01,5.76943725567924,3.92496056280212,5.06695,14.23374,"2,29,69",transit
220016044,357.01,0.939966443907959,1.12249199834294,0.638532,11.185909,"2,3,29,30",false_positive
321982642,358.01,9.10326,1.928,15.395808,21.0,"2,29",transit
80432617,359.01,16.45209,6.461,3.610641,10.0,2,transit
13023738,360.01,8.0635,3.396,5.63873,22.0,"2,29",false_positive
144276942,361.01,1.53516515472807,0.949262763183595,3.237744,11.533315,"28,29",transit
305048116,362.01,14.2337615300677,2.50708750444659,4.660276,11.876985,"2,29,69",transit
262530780,363.01,8.22388,1.834,17.721918,16.0,"2,3,29",transit
47425697,364.01,0.4941631,0.916,0.582111,15.0,"2,29,69",transit
118586896,365.01,12.11028,3.335,38.749226,47.0,"2,29",transit
251878904,366.01,1.70258482177048,1.84835097299718,8.137253,14.001339,"2,29,69",transit
9033144,367.01,4.7150255,3.302,4.968824,43.0,"2,29,69",false_positive
77031413,368.01,1.38665,2.238,27.132175,129.0,"2,29",false_positive
175482273,369.01,5.4640119,2.928,4.117308,92.0,"2,29,69",transit
251855940,370.01,4.04637087525256,3.03835343930422,30.506692,52.734154,"2,29,69",transit
156016136,371.01,3.48138137236069,2.29068042874827,5.634347,15.29476,"2,29,69",transit
441075486,372.01,1.1202752,2.095,19.135451,185.0,"2,29",transit
9032368,373.01,1.632,1.466,5.988031,13.0,2,false_positive
183675732,374.01,5.48209536150249,4.43757443322174,9.162064,22.11883,"2,29,69",transit
280097543,375.01,9.45464777661071,10.2947734993238,1.47209,37.925182,"1,2,13,27,28,29,39,66,67,68",transit
144301273,376.01,2.75098632758932,1.99897898481892,11.665597,58.146,"28,29,69",transit
139285736,377.01,1.55028,1.571,25.852515,49.0,2,false_positive
20892672,378.01,3.10926,2.506,5.932179,32.0,2,false_positive
220396259,379.01,0.91677,1.337,0.3,26.0,"2,29",false_positive
100014359,380.01,0.5045539217545257,1.0056628913882646,20.613045,51.99991,"29,30,69",transit
207084429,381.01,4.89577,2.478,0.390935,21.0,"2,29",false_positive
229091748,382.01,0.4568,0.548,3.72906,17.0,2,false_positive
167418898,383.01,10.9803025,1.659,2.598015,64.0,"1,2,3,4,5,6,7,8,9,11,12,13,28,29,30,31,32,33,34,35,36,37,38,39",false_positive
155995204,384.01,9.30734,4.683,47.464238,26.0,2,false_positive
300810086,385.01,0.6680065,0.835,0.597319,67.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,33,34,35,36,38,39,61,62,63,64,65,66,67,68",false_positive
238059180,386.01,5.1119781,1.413,1.537405,40.0,"2,6,7,8,9,12,29,32,33,34,35,39,61,62,66,69",transit
92359850,387.01,4.155,2.807,5.333184,103.0,"4,31",false_positive
422655579,388.01,2.9036857613259768,5.046936880002518,5.052021,177.42409,"4,42,43,70,97",transit
271900960,389.01,13.45913,3.428,2.804079,13.0,4,false_positive
250386181,390.01,1.470258,1.126,2.935452,31.0,"4,30",false_positive
382391899,391.01,1.95509315621449,1.78762000693986,21.530495,217.93053,"4,31",transit
328350926,392.01,0.849067358326307,1.09465760460487,5.341092,174.33102,"4,31",transit
29960109,393.01,2.49221,1.605,1.60808,12.0,4,false_positive
9858404,394.01,0.39149,0.746,0.627956,35.0,"4,31",transit
38541473,395.01,6.06134411974424,2.57968294197407,16.791048,110.04631,"4,31",transit
178155732,396.01,5.9739124488142,3.12354641906766,0.25253,15.300015,"4,30,31",transit
178155732,396.02,3.58529,2.495,0.19545,19.0,"3,4,30,31",transit
178155732,396.03,11.2304604770758,3.60099783661596,0.22654,11.041638,"4,30,31",transit
219379012,397.01,1.5464949,1.101,1.010204,21.0,"4,5,6,31",false_positive
1129033,398.01,1.36002827981971,2.16527507554805,21.300942,482.2753,"4,31",transit
219388773,399.01,1.57168192465091,1.96722482179787,0.807447,13.741621,"4,5,6",false_positive
35857242,400.01,3.6344447,3.871,10.06788,94.0,"4,31",transit
259701242,401.01,2.485488701808075,2.564725927769419,0.207364,115.7546617149411,"3,4,5,6,13,30,31,32,33,36,66,90,93,94,97",false_positive
120896927,402.01,4.755999519737232,2.4468544447724714,0.391499,38.95981204090131,"3,4,30,97",transit
120896927,402.02,17.179667273346798,2.1061533442495133,0.609595,33.46721828629029,"3,4,30,97",transit
257567854,403.01,3.532822,3.44312,12.320677,88.35828,4,transit
166833457,404.01,2.96264019750485,1.90967240797901,29.849943,110.936714,"4,31",transit
176984236,405.01,1.7560902,1.763,1.792944,84.0,"1,2,3,4,5,7,8,9,10,11,12,13,27,28,29,30,31,32",false_positive
153065527,406.01,13.1757294345325,2.15702723128186,2.69526,16.977493,"3,4,30,31",transit
153065527,406.02,6.61491101611225,0.965460471736427,1.152112,7.381627,"3,4,30,31",transit
349518800,407.01,2.1654694,3.408,5.431386,78.0,"1,3,4,5,6,7,8,9,10,11,13,27,28,29,30,31,32,33,34,35,36,37,38,39,62,63",transit
176778112,408.01,1.33679,1.488,0.760281,23.0,"4,31",false_positive
167754523,409.01,6.7992776,1.58,0.228029,10.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32",false_positive
206466531,410.01,1.42744,1.973,0.488691,17.0,"3,4,30",false_positive
100990000,411.01,9.573078691323715,3.349035744924665,0.312836,32.683266650338204,"3,4,30,31,97",transit
100990000,411.02,4.040300730939458,2.72486289460028,0.155836,23.815612405012523,"3,4,30,31,97",transit
7624182,412.01,1.1096992,2.097,0.673365,45.0,"4,5,31,32",false_positive
170634116,413.01,3.66239178108442,3.76696919080192,13.386425,356.4687,"4,5,31,32",transit
325680697,414.01,1.82488,1.757,3.207655,72.0,"4,31",false_positive
152476657,415.01,3.61126205809684,3.53774472234664,6.189033,80.28465,"4,5,30,31",transit
49899799,416.01,7.0114,4.8,9.782996,179.0,"4,31",false_positive
339733013,417.01,5.62162,2.675,0.63,26.0,"1,2,3,4,5,6,7,8,9,10,11",false_positive
178284730,418.01,2.23598645523921,1.52543315659562,20.891691,236.86826,"4,5,31",transit
279251651,419.01,0.403842579347559,1.05922177213852,0.691436,12.129184,"1,2,3,4,5,6,7,8,9,10,11,12,13,27",false_positive
408159788,420.01,2.300698,3.451,0.847205,21.0,"5,32",false_positive
94986319,421.01,16.067522015214,2.61823824440113,3.185496,55.85984,"5,6,32",transit
94986319,421.02,5.19768583560535,1.88107373114126,0.475046,11.869352,"5,6,32",transit
117979455,422.01,0.633337173732163,0.621708929896425,1.155599,9.687072,"5,32",transit
43647325,423.01,3.16156970080926,3.1425792336791,19.148968,426.45526,"5,32",transit
117979694,424.01,1.9784257,2.106,0.782012,16.0,"5,32",false_positive
169532369,425.01,3.60364,3.728,6.841366,68.0,5,false_positive
189013224,426.01,1.32050371000698,2.01555193258731,0.509823,7.5729556,"5,32",transit
70914192,427.01,0.6090253,1.099,6.643273,170.0,"5,32",transit
117979850,428.01,0.6333315,0.404,0.347491,19.0,"5,32",transit
259592689,429.01,0.0,9.528,8.201793,124.0,"3,4,5,6,30,31,32,33,36,63,66",transit
459942762,430.01,0.58644,1.441,0.481393,34.0,5,false_positive
31374837,431.01,12.4610086397464,3.31957772886794,2.258662,45.231777,"5,6,32",transit
31374837,431.02,0.490058941306193,1.01233275631189,0.316039,28.3464,"5,6,32",transit
38686737,432.01,2.24704,2.713,20.706187,67.0,5,false_positive
188989177,433.01,1.17409,1.701,4.002879,101.0,5,false_positive
78055054,434.01,4.388851647462,3.01840154570759,27.448983,89.87043,"5,6,32",transit
44647437,435.01,3.35290698241063,2.39067309996364,4.575361,16.897882,"4,5,31",transit
44745077,436.01,1.8756,0.989,6.169603,16.0,"4,5",false_positive
32499655,437.01,2.74390294216269,1.50316800755108,15.145192,32.695362,"5,6,32,33",transit
468880077,438.01,5.81235080348536,2.20021303220975,1.040171,25.348969,"5,42,43,44,70,71",transit
13021029,439.01,3.85588998096666,3.9555399273548,10.635245,63.59266,"5,32",transit
143350972,440.01,1.0817,1.588,0.370878,26.0,5,false_positive
316916655,441.01,2.87436,1.901,2.707301,65.0,5,false_positive
70899085,442.01,4.0520368,1.56051278519465,6.001573,44.85534,"5,32",transit
117979897,443.01,3.3106692005591,3.70338667821136,10.023756,47.82397,"5,32",transit
179034327,444.01,17.9635082681689,4.42979578733271,1.37644,9.843916,"4,5,31,32",transit
14091704,445.01,0.7649571,1.094,2.064861,45.0,"5,6,32",transit
1449640,446.01,3.50180229367037,3.91795601972475,17.728751,121.03982,"5,32",transit
14091633,447.01,5.52927430958881,2.54293496529758,19.626706,142.40086,"5,6,32",transit
1528696,448.01,0.882062425827087,0.575967222552898,12.838931,28.6565,"5,32",transit
139528693,449.01,2.17517287669693,4.79188062209236,8.480762,44.623333,"5,31,32",transit
77951245,450.01,10.7148661287126,2.11215841924487,62.944931,72.45309,"5,6,32",transit
257605131,451.01,16.3648730373237,4.04783015228481,2.255346,14.497905,"4,5,31",transit
257605131,451.02,1.85866242291198,2.05257967846067,0.540471,10.002181,"4,5,31",transit
257605131,451.03,9.19107915062941,3.05567704479118,1.021996,9.849737,"4,5,31",transit
139733308,452.01,4.76339524215734,3.00782717530846,14.383831,81.83613,"5,32",transit
452808876,453.01,2.70582,4.968,8.173711,205.0,5,transit
153077621,454.01,18.08262201562618,2.3867987081868134,8.723868,37.224327,"3,4,30,31,97",transit
98796344,455.01,5.35877595248221,1.369776439469,2.94464,20.253843,"4,31",transit
77228304,456.01,0.336826,0.883311,19.999154,10.402103,"4,5",false_positive
89256802,457.01,1.17598344924082,0.992833798368707,16.27879,19.41962,"4,31",transit
64071894,458.01,17.5288346530473,2.1115133195407,1.229214,7.41838,"4,30,31",transit
38603673,459.01,4.4291257144863945,0.9101310288279592,0.609795,149.99373659498949,"1,2,3,4,5,7,8,9,11,12,27,28,29,31,32,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,88,89,90,93,94,95,96,97",transit
9804616,460.01,0.516834685451029,0.936413,36.647959,25.98026,4,false_positive
4646810,461.01,10.924547796491108,1.8716476761682237,0.709801,10.592442,"4,31",transit
420049884,462.01,4.10742911381342,3.08440554493834,0.978604,17.660145,"4,31,70,71",transit
176831592,463.01,2.53405,1.944,4.427963,55.0,31,false_positive
398733009,464.01,0.8185671730978292,0.9809686986024097,49.6644,10.488189,"4,30",false_positive
270380593,465.01,3.83616232983683,2.4128495240371,5.832554,122.74717,"4,31,42,43,70,71",transit
4616072,466.01,4.18761538150302,3.00702168838434,11.906285,38.59756,"6,7,33",transit
20178111,467.01,1.734422,2.32,1.336278,31.0,"6,32",false_positive
33521996,468.01,3.32527029011256,2.05381439558946,38.391224,94.981865,"6,32,33",transit
33692729,469.01,13.6308024056266,4.34265642388421,1.280951,25.067589,"6,33",transit
37770169,470.01,12.1914558295666,3.31881271330776,2.853867,23.24246,"6,33",transit
47911178,471.01,3.58570760706554,2.70720654082059,12.902492,231.19725,"6,33",transit
52280468,472.01,0.5682596,0.755,47.198401,136.0,"6,7,33",transit
52640302,473.01,1.57328484098308,2.42852845218543,18.479024,75.57263,"6,7,33,34",transit
59843967,474.01,2.51672571567235,2.5896099209247,17.960925,46.15443,"6,33",transit
100608026,475.01,8.26176630022218,2.56633071449768,1.541026,17.709795,"5,6,32,33",transit
156987351,476.01,3.062978325436687,3.055187129650095,4.570983,113.65973571138818,"6,7,8,33,34,61,87",transit
170102285,477.01,2.94442730106294,2.44784935941173,22.257681,159.14836,"6,34,61",transit
172464366,478.01,2.921685,3.17791,19.237612,79.50801,6,false_positive
306362738,479.01,2.78173786418568,2.15082366775751,13.996365,168.56888,"6,33",transit
317548889,480.01,6.86595824422574,3.45576104475193,0.362712,16.847942,"6,33",transit
339672028,481.01,10.331162106222148,5.626,4.980822,157.0,"3,6,7,9,10,13,27,30,33,34,35,36,37,61,62,63,67,68,69,87,88,89,90,94,95,96,97",transit
365639282,482.01,10.8717,2.943958,15.972321,11.663487,6,false_positive
393414358,483.01,4.37808065212245,5.39009777089364,7.708223,197.32759,"6,7,32,33",transit
427348923,484.01,4.728681,4.533,10.901047,86.0,"6,32",false_positive
427352241,485.01,1.2667147,1.712,2.032227,49.0,"6,32",false_positive
260708537,486.01,1.7446983660002615,1.088084453161916,0.174236,102.56320837396392,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,95,13625,53",transit
31852980,487.01,24.3321088,5.27,0.543004,16.0,"1,2,3,6,10,13,28,29,30,33,36,37,61,63,64,66,67,68,69",transit
31852980,487.02,7.4144849,3.493,0.425692,19.0,"1,2,3,6,10,13,28,29,30,33,36,37,61,63,64,66,67,68,69",transit
452866790,488.01,1.19799956041588,0.96820033955604,1.24966,16.802065,"7,34,61",transit
455096220,489.01,3.64666120530808,3.9225178129503,9.809919,50.01656,"7,34",transit
455135327,490.01,2.81060132492775,2.2499254001508,11.913409,280.67996,"7,34,61",transit
468987719,491.01,3.3326812,3.125,18.625042,197.0,"7,34,44,45,46,61,72",transit
17746821,492.01,3.12201660495001,3.57188644160922,6.867148,161.43471,"7,34,44,45,46,71,72",transit
19025965,493.01,5.9444410026453,2.30160131070412,3.034992,26.36895,"7,34,44,45,46,71,72",transit
19519368,494.01,1.7018818,1.551,0.619046,13.0,"7,34,61",transit
22529346,495.01,1.2749246,2.783,20.494396,502.0,"7,33,34,61",transit
88977253,496.01,2.767691,1.876437,24.919436,68.14428,7,transit
108645766,497.01,2.974175,3.031634,12.785984,7.1741686,7,false_positive
121338379,498.01,0.275047829249589,0.525139325455354,0.763601,21.02685,"7,34,61",transit
123702439,499.01,8.5334865,2.369,1.908229,25.0,"7,8,34,35,61,62",transit
134200185,500.01,0.548157295169223,0.942466837009212,0.246335,17.792326,"6,7,8,33,34,35,61",transit
134537478,501.01,1.7100122,1.79,13.855164,352.0,"7,33,34,61",transit
172193428,502.01,2.94126939125399,1.62232594784039,2.632157,28.649582,"6,7,33",transit
186812530,503.01,3.6773543,1.441,4.29606,127.0,"7,34,44,45,46,71",transit
219164808,504.01,1.6773063,2.352,4.25355,277.0,"1,4,5,7,8,11,28,31,32,33,34,38",false_positive
268644785,505.01,3.32946492386429,4.01231078871438,11.574609,289.72116,"7,9,34,35,36",transit
274138511,506.01,2.774207,2.393565,0.7531,9.472691,7,false_positive
348538431,507.01,0.89946770091991,1.20666675437893,65.758698,137.94376,"7,34,61",transit
425206121,508.01,4.6117328,4.065,12.986764,226.0,"7,33",transit
453211454,509.01,9.0588209,3.342,0.950435,32.0,"7,34,46,71,72",transit
453211454,509.02,21.4003129,5.38474589616623,1.043627,24.131968,"7,34,46,71,72",transit
238086647,510.01,1.3523942,0.512,0.402883,18.0,"6,7,8,33,34,35,61,62",transit
440777904,511.01,3.35524440732639,3.7362246483894,12.228775,256.77628,"7,33,44,45,46,71,72",transit
119292328,512.01,7.18873321303685,2.95057521365425,0.309759,10.797672,"6,7,33",transit
119292328,512.02,20.2749388,5.788,0.445243,9.0,"6,7,33",transit
431999925,513.01,1.445433,3.684343,18.213453,7.890174,7,false_positive
366576758,514.01,11.3909685289739,3.80624669929062,17.885005,32.97257,"7,44,45,46,72",transit
366622912,515.01,3.11489307594055,2.37213463423086,28.581095,76.21036,"7,34,44,45,46,72",transit
318937509,516.01,1.04855,1.062799,38.282322,20.462208,7,transit
308307606,517.01,9.88502437905873,2.42343527895289,10.792883,25.435297,"4,7,8,9,61,62,63,64",false_positive
264979636,518.01,17.87897,2.124101,1.061067,7.363369,"7,34,71,72",transit
218795833,519.01,1.26523376763187,1.21210026319974,126.788129,145.18329,"7,34,61",transit
148479278,520.01,0.5236130194615874,2.300452096023372,0.090039,9.067369,"6,7,33,34,61,87",transit
27649847,521.01,1.54284863301638,1.19588980986732,2.341727,20.505215,"7,34,44,45,46,71,72",transit
19451711,522.01,0.3969687253133949,1.500666566495495,0.120217,9.373083,"7,34,61",noise
93125144,523.01,9.91102,2.981681,6.582247,15.278281,6,noise
365690646,524.01,12.983175,1.527578,1.283009,7.579506,6,noise
71512186,525.01,14.8608018601838,6.19326248603688,0.604492,10.55869,"6,33",transit
200593988,526.01,7.678746159140782,3.647922189940127,7.03541,10.220833,"6,72",false_positive
148228019,527.01,18.0892102901344,2.56072349649049,6.017199,162.58812,"6,7,33,34",transit
403693875,528.01,3.524869262768182,3.147542434158055,27.474874,194.62040191625633,"6,33,71,72,87",false_positive
438490744,529.01,1.665878,4.956738,97.211686,19.085302,6,false_positive
387690507,530.01,6.38757391099972,2.56605790197949,26.369111,44.60936,"6,33,44,45,71,72",transit
302895996,531.01,0.567995,1.408867,5.669893,9.056893,6,false_positive
144700903,532.01,2.32663999020569,1.64972840248653,8.550949,34.0331,"6,71,72",transit
309791156,533.01,19.5715862327011,4.14679637796969,1.822323,43.134304,"1,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,35,36,37,38,39,61,62,63,64,65,66,68,69",transit
281909674,534.01,4.03504443843292,2.85261627639377,12.943331,10.193945,"6,33",transit
280210963,535.01,2.82803914988691,2.62159430961908,31.796317,15.43402,"6,33",transit
234825296,536.01,9.24323029360052,2.40458722408885,11.877516,9.560191,"6,33",transit
234112540,537.01,4.03790124330741,2.9331124453731,16.676984,21.654839,"6,33",transit
237751146,538.01,1.66976904090466,2.01053480287211,11.64217,10.02832,33,false_positive
238004786,539.01,0.309606164048421,1.02989292614104,0.279837,21.536808,"2,6,8,9,12,29,32,33,34,35,39,61,62",transit
200322593,540.01,1.23915336351242,0.488774921389765,2.520376,17.89114,"4,5,6,31,32",transit
143271144,541.01,1.35340841811146,1.84663324094016,19.799875,9.121672,"6,32,33",transit
49771092,542.01,1.631828231988,1.2668494477595,15.381954,10.451094,"6,33",transit
53593457,543.01,0.530893,1.910177,36.943228,9.624941,6,false_positive
50618703,544.01,1.54835416755448,1.20309254441597,1.006304,20.608194,"6,32",transit
37168957,545.01,1.90008624738961,2.30582320966246,28.287198,28.292719,"6,33",transit
